"System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV",run
"CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.0748886689543724,-0.29769024588521376,-0.22280157693084135,0.22280157693084135",1_4
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.808601140975952,-2.580363484964394,0.228237656011558,0.228237656011558",1_4
"C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.2366387844085693,-2.026738660201346,0.20990012420722337,0.20990012420722337",1_4
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.9988579750061035,-2.530451488002967,0.46840648700313636,0.46840648700313636",1_4
"C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.1545283943414688,-0.2297540092177286,-0.07522561487625978,0.07522561487625978",1_4
"CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,tensor([False]),-0.4044719338417053,-0.42390958807420276,-0.019437654232497437,0.019437654232497437",1_4
"C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-3.173462152481079,-2.564306748617753,0.6091554038633262,0.6091554038633262",1_4
"C2H2Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-2.021026849746704,-1.7576735848598979,0.2633532648868062,0.2633532648868062",1_4
"C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.2121331691741943,-1.8756800019684405,0.3364531672057538,0.3364531672057538",1_4
"CH3Ir48NO,Ir,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.1592081785202026,-1.3693346908069404,-0.21012651228673773,0.21012651228673773",1_4
"C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.9989017248153687,-2.0067482871840525,-0.007846562368683863,0.007846562368683863",1_4
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-1.9818201065063477,-2.014231376181108,-0.03241126967476049,0.03241126967476049",1_4
"CH3Ir40NO80,IrO2,110,imines,Methanimine,relaxed,tensor([False]),-2.752871036529541,-2.508458104544218,0.2444129319853232,0.2444129319853232",1_4
"C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([True]),-3.199007272720337,-3.1787783815620685,0.020228891158268425,0.020228891158268425",1_4
"CH2Ir48O3,Ir,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.5831424593925476,-0.28089322683779727,0.30224923255475034,0.30224923255475034",1_4
"C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.6127803921699524,-1.1286554082624178,-0.5158750160924654,0.5158750160924654",1_4
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-1.218430757522583,-1.318090122190243,-0.09965936466766001,0.09965936466766001",1_4
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.908511161804199,-2.7780262729950067,0.1304848888091925,0.1304848888091925",1_4
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.3885960578918457,-0.47127717722108997,-0.08268111932924427,0.08268111932924427",1_4
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.41814878582954407,-0.6327027617025749,-0.21455397587303082,0.21455397587303082",1_4
"CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-2.7819788455963135,-2.87673299262579,-0.0947541470294766,0.0947541470294766",1_4
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.830420732498169,-2.6770531511598605,0.1533675813383084,0.1533675813383084",1_4
"CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-0.37184980511665344,-0.2605842034476069,0.11126560166904653,0.11126560166904653",1_4
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-1.9220315217971802,-1.9920159307462626,-0.06998440894908242,0.06998440894908242",1_4
"C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.4747647047042847,-1.2338910639598044,0.24087364074448026,0.24087364074448026",1_4
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.6010286808013916,-0.855071114823378,-0.25404243402198645,0.25404243402198645",1_4
"C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-1.715564489364624,-1.4248473876492862,0.2907171017153378,0.2907171017153378",1_4
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-3.3252744674682617,-2.906286073609081,0.4189883938591805,0.4189883938591805",1_4
"C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-1.69297194480896,-1.621988579784439,0.07098336502452085,0.07098336502452085",1_4
"C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-1.5412219762802124,-1.4044072749093894,0.13681470137082297,0.13681470137082297",1_4
"CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.2579692304134369,-0.5558351809394324,-0.2978659505259955,0.2978659505259955",1_4
"CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,tensor([False]),-1.3857760429382324,-1.0832543520241522,0.3025216909140802,0.3025216909140802",1_4
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.987292766571045,-2.0422292241369533,-0.05493645756590837,0.05493645756590837",1_4
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.17648303508758545,-0.27667005331810657,-0.10018701823052112,0.10018701823052112",1_4
"CH3Ir40NO80,IrO2,110,imines,Methanimine,relaxed,tensor([False]),-2.765001058578491,-2.6041845126973584,0.1608165458811328,0.1608165458811328",1_4
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.12246894836425781,-0.3518659469583696,-0.22939699859411178,0.22939699859411178",1_4
"C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-2.344968795776367,-2.2002945371117733,0.14467425866459394,0.14467425866459394",1_4
"CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-1.2037107944488525,-1.2025184020067003,0.0011923924421521903,0.0011923924421521903",1_4
"CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-1.8519328832626343,-2.316286070027953,-0.4643531867653188,0.4643531867653188",1_4
"C2H6Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-1.5641343593597412,-0.7293469879666858,0.8347873713930554,0.8347873713930554",1_4
"C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([False]),-0.5226708054542542,-0.26355572378275127,0.2591150816715029,0.2591150816715029",1_4
"C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.9579216837882996,-0.9907122212716857,-0.03279053748338612,0.03279053748338612",1_4
"CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.7326229214668274,-0.755272523877224,-0.022649602410396596,0.022649602410396596",1_4
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.3232164680957794,-0.2745953436884818,0.0486211244072976,0.0486211244072976",1_4
"C2H6ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.6894161701202393,-0.7866170570286002,-0.09720088690836093,0.09720088690836093",1_4
"C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,tensor([False]),-2.737873077392578,-2.8089126392003294,-0.07103956180775128,0.07103956180775128",1_4
"CH3NORu48,Ru,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.324989914894104,-2.0092019293065633,-0.6842120144124593,0.6842120144124593",1_4
"C3H9Ir48N,Ir,110,amines,Trimethylamine,relaxed,tensor([False]),-1.3505345582962036,-0.8560671398513797,0.4944674184448239,0.4944674184448239",1_4
"C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.722174048423767,-1.7040245245992036,0.018149523824563474,0.018149523824563474",1_4
"CH4Ir48N2,Ir,110,amidines,Formimidamide,relaxed,tensor([False]),-0.8133914470672607,-3.0946312781275154,-2.2812398310602546,2.2812398310602546",1_4
"C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.823447823524475,-1.803835845576378,0.019611977948096992,0.019611977948096992",1_4
"C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-2.0159335136413574,-1.6385339951918443,0.37739951844951314,0.37739951844951314",1_4
"C3H4Ru48,Ru,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.7260336875915527,-1.8961505768733744,0.8298831107181783,0.8298831107181783",1_4
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.8161914348602295,-2.626962705422784,0.1892287294374455,0.1892287294374455",1_4
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.48554784059524536,-0.47699667169641913,0.008551168898826234,0.008551168898826234",1_4
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-1.851710557937622,-1.7012601384235104,0.15045041951411164,0.15045041951411164",1_4
"CH4N2Ru48,Ru,110,amidines,Formimidamide,relaxed,tensor([False]),-1.5427113771438599,-3.243595589373527,-1.700884212229667,1.700884212229667",1_4
"CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([True]),-2.3876349925994873,-2.2846005661353885,0.10303442646409877,0.10303442646409877",1_4
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.8191183805465698,-1.7523694718676186,0.06674890867895122,0.06674890867895122",1_4
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.7376527786254883,-2.5608682701940566,0.17678450843143168,0.17678450843143168",1_4
"C2H5NORu48,Ru,110,amides,Acetamide,relaxed,tensor([False]),-0.9163562655448914,-0.6049475835308904,0.31140868201400096,0.31140868201400096",1_4
"C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.7802640199661255,-1.736849423353437,0.04341459661268843,0.04341459661268843",1_4
"C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,tensor([False]),-0.2054898589849472,-0.37947036274474044,-0.17398050375979324,0.17398050375979324",1_4
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([True]),-3.238874673843384,-2.9686806937234778,0.27019398011990603,0.27019398011990603",1_4
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.3947116732597351,-0.3889513245025711,0.005760348757164024,0.005760348757164024",1_4
"C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.3277286291122437,-1.2543164272747465,0.07341220183749719,0.07341220183749719",1_4
"C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-0.42198026180267334,-0.9074869890073067,-0.4855067272046334,0.4855067272046334",1_4
"C3H6Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-3.025909900665283,-1.4836950743279465,1.5422148263373368,1.5422148263373368",1_4
"C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-0.30235400795936584,-0.2982349542080698,0.0041190537512960645,0.0041190537512960645",1_4
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.7290334701538086,-0.5236588572858203,0.2053746128679883,0.2053746128679883",1_4
"C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-2.608808994293213,-2.4528898636651775,0.15591913062803542,0.15591913062803542",1_4
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-0.43442288041114807,-0.35105853189669745,0.08336434851445063,0.08336434851445063",1_4
"C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,tensor([False]),-0.37686827778816223,-0.3435804530432165,0.03328782474494574,0.03328782474494574",3_1
"C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.187829613685608,-1.252086373595124,-0.06425675990951607,0.06425675990951607",3_1
"CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.090498186647892,-0.09028164155888163,0.00021654508901036706,0.00021654508901036706",3_1
"C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.3995556831359863,-1.7006081780393636,-0.30105249490337727,0.30105249490337727",3_1
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.8691132068634033,-2.308469025034107,0.5606441818292964,0.5606441818292964",3_1
"C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,tensor([True]),-2.686765432357788,-1.0460369854045428,1.6407284469532453,1.6407284469532453",3_1
"C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.3731777667999268,-0.4341061774717616,0.9390715893281651,0.9390715893281651",3_1
"C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.4285918474197388,-1.2182762180344877,0.21031562938525106,0.21031562938525106",3_1
"C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-2.5520663261413574,-2.264137031921315,0.2879292942200422,0.2879292942200422",3_1
"C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-3.382554769515991,-3.375268563097137,0.007286206418854135,0.007286206418854135",3_1
"C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.2852226495742798,-1.3778783667311514,-0.0926557171568716,0.0926557171568716",3_1
"C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([True]),-3.725090742111206,-3.7745701708748527,-0.04947942876364664,0.04947942876364664",3_1
"CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-2.470672607421875,-2.253354295826057,0.21731831159581816,0.21731831159581816",3_1
"CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,tensor([False]),-2.7799482345581055,-2.754042668899487,0.025905565658618457,0.025905565658618457",3_1
"CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([True]),-1.8683699369430542,-1.986685986723721,-0.11831604978066679,0.11831604978066679",3_1
"C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([False]),-2.668686628341675,-2.794147331016447,-0.12546070267477205,0.12546070267477205",3_1
"CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([True]),-3.3377254009246826,-3.190274722478982,0.1474506784457006,0.1474506784457006",3_1
"C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-0.5285320281982422,-0.3748124521558651,0.15371957604237707,0.15371957604237707",3_1
"CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.980758547782898,-1.700990519396889,0.2797680283860089,0.2797680283860089",3_1
"CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,tensor([False]),-0.37608617544174194,-0.30342779404448095,0.072658381397261,0.072658381397261",3_1
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-2.564100503921509,-2.225604155013773,0.3384963489077357,0.3384963489077357",3_1
"CH2O2Ru48,Ru,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.3037988543510437,-0.4921853338075124,-0.1883864794564687,0.1883864794564687",3_1
"C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.558383584022522,-0.719506790715009,-0.16112320669248703,0.16112320669248703",3_1
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-1.1133947372436523,-0.9539749945857814,0.15941974265787096,0.15941974265787096",3_1
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.0472495555877686,-2.0390223612225036,0.008227194365264978,0.008227194365264978",3_1
"C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-1.8287824392318726,-1.2661685713898443,0.5626138678420283,0.5626138678420283",3_1
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.9616990089416504,-2.4578381378385075,0.5038608711031429,0.5038608711031429",3_1
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.34098929166793823,-0.43214664280546344,-0.09115735113752521,0.09115735113752521",3_1
"C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-1.1907885074615479,-1.2592364724533125,-0.06844796499176464,0.06844796499176464",3_1
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-1.067409873008728,-1.6837361192406544,-0.6163262462319263,0.6163262462319263",3_1
"C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.910944938659668,-1.9153498888377953,-0.004404950178127365,0.004404950178127365",3_1
"C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,tensor([False]),-2.103363513946533,-1.9607658678650566,0.14259764608147663,0.14259764608147663",3_1
